epoch,lr-AdamW/physical_filters,lr-AdamW/physical_v2,lr-AdamW/temperature,model/trainable_parameters,step,train/base_positive_confidence,train/enhanced_positive_confidence,train/gabor_sanitized_grad_elements,train/grad_norm_keep,train/grad_norm_orientation,train/grad_norm_physical,train/grad_norm_recover,train/grad_norm_unary,train/loss_epoch,train/loss_keep,train/loss_orientation,train/loss_physical,train/loss_recover,train/loss_step,train/loss_unary,train/peak_allocated_gib,train/peak_reserved_gib,train/physical_temperature,train/recovery_weight,train/samples_per_second,val/base_positive_confidence,val/enhanced_all_entropy,val/enhanced_all_hard_negative_similarity,val/enhanced_all_margin,val/enhanced_all_normalized_entropy,val/enhanced_all_positive_similarity,val/enhanced_all_r0,val/enhanced_all_r1,val/enhanced_pitch_entropy,val/enhanced_pitch_hard_negative_similarity,val/enhanced_pitch_margin,val/enhanced_pitch_normalized_entropy,val/enhanced_pitch_positive_similarity,val/enhanced_pitch_r0,val/enhanced_pitch_r1,val/enhanced_positive_confidence,val/enhanced_r0,val/enhanced_roll_entropy,val/enhanced_roll_hard_negative_similarity,val/enhanced_roll_margin,val/enhanced_roll_normalized_entropy,val/enhanced_roll_positive_similarity,val/enhanced_roll_r0,val/enhanced_roll_r1,val/enhanced_scale_entropy,val/enhanced_scale_hard_negative_similarity,val/enhanced_scale_margin,val/enhanced_scale_normalized_entropy,val/enhanced_scale_positive_similarity,val/enhanced_scale_r0,val/enhanced_scale_r1,val/enhanced_translation_entropy,val/enhanced_translation_hard_negative_similarity,val/enhanced_translation_margin,val/enhanced_translation_normalized_entropy,val/enhanced_translation_positive_similarity,val/enhanced_translation_r0,val/enhanced_translation_r1,val/enhanced_yaw_entropy,val/enhanced_yaw_hard_negative_similarity,val/enhanced_yaw_margin,val/enhanced_yaw_normalized_entropy,val/enhanced_yaw_positive_similarity,val/enhanced_yaw_r0,val/enhanced_yaw_r1,val/loss_keep,val/loss_orientation,val/loss_physical,val/loss_recover,val/loss_total,val/loss_unary,val/odd_selection_fraction,val/recovery_weight,val/scale_weight_entropy
0,,,,,2449,,,0.0,0.37518957257270813,0.0,26.7330379486084,8.364834785461426,1.2829790115356445,,,,,,18.286226272583008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2499,,,9.0,0.37518957257270813,0.0,26.7330379486084,8.364834785461426,1.2829790115356445,,,,,,21.24221420288086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2549,,,0.0,0.37518957257270813,0.0,26.7330379486084,8.364834785461426,1.2829790115356445,,,,,,11.257943153381348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2599,,,9.0,0.37518957257270813,0.0,26.7330379486084,8.364834785461426,1.2829790115356445,,,,,,16.008346557617188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2649,,,0.0,0.3154284954071045,0.002260365756228566,26.05107307434082,10.873445510864258,0.7662045359611511,,,,,,21.97469711303711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2699,,,0.0,0.3154284954071045,0.002260365756228566,26.05107307434082,10.873445510864258,0.7662045359611511,,,,,,20.89027976989746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2733,,,,,,,,,,,,,,,,,,,,,0.5987666249275208,0.6291584372520447,13.85854721069336,3.5645346641540527,0.07564031332731247,17.42308235168457,0.8168687224388123,0.9341865181922913,0.45128074288368225,13.903676986694336,3.7430009841918945,0.05425504222512245,17.646677017211914,0.8612834811210632,0.9664282202720642,0.6108862161636353,0.8168687224388123,1.0777568817138672,13.724211692810059,2.6444430351257324,0.12957286834716797,16.368654251098633,0.7176713943481445,0.8528374433517456,0.6496412754058838,14.136152267456055,3.601733684539795,0.07810284942388535,17.737884521484375,0.7997179627418518,0.9383925199508667,0.3337577283382416,13.214824676513672,4.425115585327148,0.04012588411569595,17.63994026184082,0.8718652129173279,0.9810370802879333,0.36584368348121643,14.246787071228027,4.075270175933838,0.04398340359330177,18.322057723999023,0.8857865333557129,0.980867862701416,0.010466435924172401,0.08597458153963089,6.486502170562744,2.399825096130371,13.586285591125488,15.62914752960205,0.9400396347045898,1.0,0.8136789798736572
0,,,,711274.0,2733,0.49219784140586853,0.4979965388774872,,,,,,,20.420684814453125,0.004819678608328104,0.0898233950138092,9.830824851989746,5.793230056762695,,15.954856872558594,17.653154373168945,18.732421875,0.04829876869916916,1.0,4.001420021057129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9.94459753267812e-06,9.939057285945933e-05,9.939057285945933e-05,,2734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,2749,,,0.0,,,,,,,,,,,16.504735946655273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,2799,,,0.0,,,,,,,,,,,15.868884086608887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
